maille;date_jour;jour_semaine;semaine;annee;donnees;conso_corrigee;borne_inf;borne_sup;borne_moyenne;conso_brute;borne_inf_brute;borne_sup_brute;borne_moyenne_brute
jour;2025-02-27;9_4;9;2023;CPRC;62919,7414922708;NA;NA;NA;68519,9051381041;NA;NA;NA
jour;2025-02-27;9_4;9;2022;CPRC;65475,6850190833;NA;NA;NA;62035,8821024166;NA;NA;NA
jour;2025-02-27;9_4;9;2021;CPRC;64690,2737452040;NA;NA;NA;59241,9467452040;NA;NA;NA
jour;2025-02-27;9_4;9;2020;CPRC;69387,5954918333;NA;NA;NA;68422,2170751667;NA;NA;NA
jour;2025-02-26;9_3;9;2025;CPRC;63804,9791634720;67950,3095895284;69731,8647672891;68783,7910312057;60874,2159343054;58868,7190895284;89710,6048089557;70045,1618575946
jour;2025-02-26;9_3;9;2024;CPRC;63455,0254592985;NA;NA;NA;61938,0326467985;NA;NA;NA
jour;2025-02-26;9_3;9;2023;CPRC;63531,8044304166;NA;NA;NA;70020,8235762499;NA;NA;NA
jour;2025-02-26;9_3;9;2022;CPRC;66090,3505442291;NA;NA;NA;63480,4332525625;NA;NA;NA
jour;2025-02-26;9_3;9;2021;CPRC;65467,2668183986;NA;NA;NA;59168,0641517320;NA;NA;NA
jour;2025-02-26;9_3;9;2020;CPRC;68985,1378724167;NA;NA;NA;66885,4217682500;NA;NA;NA
jour;2025-02-25;9_2;9;2025;CPRC;63414,4999942151;68024,1733712345;69849,0045611816;68890,3418709027;58215,2242858817;59907,4228920679;87222,1601653483;70380,1485549305
jour;2025-02-25;9_2;9;2024;CPRC;63838,4045374790;NA;NA;NA;62275,2730583124;NA;NA;NA
jour;2025-02-25;9_2;9;2023;CPRC;64437,4683926874;NA;NA;NA;71231,9221218541;NA;NA;NA
jour;2025-02-25;9_2;9;2022;CPRC;66449,8226867917;NA;NA;NA;64302,8348117917;NA;NA;NA
jour;2025-02-25;9_2;9;2021;CPRC;65527,5192526643;NA;NA;NA;59838,4784818309;NA;NA;NA
jour;2025-02-25;9_2;9;2020;CPRC;67671,0246648125;NA;NA;NA;61785,8752064792;NA;NA;NA
jour;2025-02-24;9_1;9;2025;CPRC;63096,0624325692;67140,6598485417;69354,3392775089;67774,0394375129;56594,6874534025;60613,2283819643;82190,3320691756;68366,0747500129
jour;2025-02-24;9_1;9;2024;CPRC;62940,2997580137;NA;NA;NA;60450,2899455137;NA;NA;NA
jour;2025-02-24;9_1;9;2023;CPRC;64464,7862916457;NA;NA;NA;69667,9878749791;NA;NA;NA
jour;2025-02-24;9_1;9;2022;CPRC;66182,4532650625;NA;NA;NA;64512,0917442292;NA;NA;NA
jour;2025-02-24;9_1;9;2021;CPRC;64655,4779563037;NA;NA;NA;59653,7843313037;NA;NA;NA
jour;2025-02-24;9_1;9;2020;CPRC;67308,4519861042;NA;NA;NA;59242,6987777708;NA;NA;NA
jour;2025-02-23;8_7;8;2025;CPRC;56554,2291434582;59235,9059079167;61172,9734780850;59798,2397262338;50905,8939767915;53808,6498017139;70411,3721447517;60558,6607922061
jour;2025-02-23;8_7;8;2024;CPRC;56725,2997454512;NA;NA;NA;55830,3430371179;NA;NA;NA
jour;2025-02-23;8_7;8;2023;CPRC;57221,4336971666;NA;NA;NA;59639,0470929999;NA;NA;NA
jour;2025-02-23;8_7;8;2022;CPRC;60297,8303106875;NA;NA;NA;59734,7407690208;NA;NA;NA
jour;2025-02-23;8_7;8;2021;CPRC;58230,2818275310;NA;NA;NA;53925,1565983644;NA;NA;NA
jour;2025-02-23;8_7;8;2020;CPRC;60578,7042924167;NA;NA;NA;53913,2494174167;NA;NA;NA
jour;2025-02-22;8_6;8;2025;CPRC;58787,3957958053;61527,6677305208;63569,0296339196;62321,0980961035;51585,9480041386;55229,4197086807;72392,0501339196;63159,6095579091
jour;2025-02-22;8_6;8;2024;CPRC;58685,8171018193;NA;NA;NA;57703,9284143193;NA;NA;NA
jour;2025-02-22;8_6;8;2023;CPRC;57949,3115469999;NA;NA;NA;56916,8265261666;NA;NA;NA
jour;2025-02-22;8_6;8;2022;CPRC;62665,7973666667;NA;NA;NA;61237,7677833333;NA;NA;NA
jour;2025-02-22;8_6;8;2021;CPRC;60594,2735555368;NA;NA;NA;55085,7661805368;NA;NA;NA
jour;2025-02-22;8_6;8;2020;CPRC;62813,3227261042;NA;NA;NA;58616,4563094375;NA;NA;NA
jour;2025-02-21;8_5;8;2025;CPRC;63584,6041448053;66736,8115729375;69564,6475740262;68272,5516362743;56793,3354364720;62221,9517651195;77877,4109906929;68246,4660737743
jour;2025-02-21;8_5;8;2024;CPRC;64337,4882666179;NA;NA;NA;60984,7993291179;NA;NA;NA
jour;2025-02-21;8_5;8;2023;CPRC;62634,2114582291;NA;NA;NA;59078,1666040624;NA;NA;NA
jour;2025-02-21;8_5;8;2022;CPRC;67867,7085808333;NA;NA;NA;65165,6816850000;NA;NA;NA
jour;2025-02-21;8_5;8;2021;CPRC;64979,0125588435;NA;NA;NA;57020,5028088435;NA;NA;NA
jour;2025-02-21;8_5;8;2020;CPRC;68125,3884700000;NA;NA;NA;64488,2536783333;NA;NA;NA
jour;2025-02-20;8_4;8;2025;CPRC;63859,3334000762;67813,0782233125;70436,6814867303;69172,3124318238;59584,9991292428;63187,5844803333;77096,4885908969;68363,5911957127
jour;2025-02-20;8_4;8;2024;CPRC;64999,2118357637;NA;NA;NA;58072,9785857637;NA;NA;NA
jour;2025-02-20;8_4;8;2023;CPRC;63470,8268292499;NA;NA;NA;59971,5645167499;NA;NA;NA
jour;2025-02-20;8_4;8;2022;CPRC;68616,6413200833;NA;NA;NA;63721,0444242500;NA;NA;NA
jour;2025-02-20;8_4;8;2021;CPRC;66381,0944013196;NA;NA;NA;55656,8802763197;NA;NA;NA
jour;2025-02-20;8_4;8;2020;CPRC;68984,0895343125;NA;NA;NA;64147,7971801458;NA;NA;NA
jour;2025-02-19;8_3;8;2025;CPRC;64027,6250866039;68349,5533952500;69826,4203050000;69139,4460731026;63728,6890657706;62450,4730332292;73341,0516656009;67876,4094828248
jour;2025-02-19;8_3;8;2024;CPRC;63990,2786317985;NA;NA;NA;58473,9200484651;NA;NA;NA
jour;2025-02-19;8_3;8;2023;CPRC;63434,2312296874;NA;NA;NA;58651,8499171874;NA;NA;NA
jour;2025-02-19;8_3;8;2022;CPRC;68450,7874428333;NA;NA;NA;62632,2282553333;NA;NA;NA
jour;2025-02-19;8_3;8;2021;CPRC;67369,0120049583;NA;NA;NA;55137,3983382916;NA;NA;NA
jour;2025-02-19;8_3;8;2020;CPRC;69341,7680050208;NA;NA;NA;64953,9160258542;NA;NA;NA
jour;2025-02-18;8_2;8;2025;CPRC;63766,2291462775;68244,8610645262;69573,3459689375;68908,7535475690;65845,0265212776;62815,2412423125;71504,5424710833;67078,8254260413
jour;2025-02-18;8_2;8;2024;CPRC;63477,2390804235;NA;NA;NA;57073,6892470901;NA;NA;NA
jour;2025-02-18;8_2;8;2023;CPRC;63538,3308124166;NA;NA;NA;58540,6212499166;NA;NA;NA
jour;2025-02-18;8_2;8;2022;CPRC;69847,0911600625;NA;NA;NA;64224,3853267292;NA;NA;NA
jour;2025-02-18;8_2;8;2021;CPRC;67703,9799710066;NA;NA;NA;56449,9675335066;NA;NA;NA
jour;2025-02-18;8_2;8;2020;CPRC;69745,1093079791;NA;NA;NA;64377,5073496458;NA;NA;NA
jour;2025-02-17;8_1;8;2025;CPRC;62907,7708570414;67616,5892576781;68432,1399214167;68097,8345268721;65670,0154195415;63275,9923380964;70877,6834491250;66268,2977977055
jour;2025-02-17;8_1;8;2024;CPRC;63172,0000960207;NA;NA;NA;55377,6834918540;NA;NA;NA
jour;2025-02-17;8_1;8;2023;CPRC;63065,3918811249;NA;NA;NA;57562,3300269583;NA;NA;NA
jour;2025-02-17;8_1;8;2022;CPRC;69904,9642750417;NA;NA;NA;64028,2164417083;NA;NA;NA
jour;2025-02-17;8_1;8;2021;CPRC;67568,5467149507;NA;NA;NA;58083,5800482840;NA;NA;NA
jour;2025-02-17;8_1;8;2020;CPRC;69195,5855163333;NA;NA;NA;61058,9178288333;NA;NA;NA
jour;2025-02-16;7_7;7;2025;CPRC;57436,5000788956;59380,9635860417;61613,4804100703;60802,1005557324;60942,7025997289;56335,7824942708;62545,7163109285;58777,6927536491
jour;2025-02-16;7_7;7;2024;CPRC;57351,0591920345;NA;NA;NA;50066,5530253679;NA;NA;NA
jour;2025-02-16;7_7;7;2023;CPRC;56746,1113669583;NA;NA;NA;49888,3722836250;NA;NA;NA
jour;2025-02-16;7_7;7;2022;CPRC;62529,2723007500;NA;NA;NA;56705,9977382500;NA;NA;NA
jour;2025-02-16;7_7;7;2021;CPRC;61145,5773380065;NA;NA;NA;51409,1994630065;NA;NA;NA
jour;2025-02-16;7_7;7;2020;CPRC;62461,4748793542;NA;NA;NA;52936,8675043542;NA;NA;NA
jour;2025-02-15;7_6;7;2025;CPRC;59736,7916700831;62822,3158432500;64843,5809707917;63673,3794316565;63310,2428575831;59144,3596098750;64259,3259890833;61836,1319142954
jour;2025-02-15;7_6;7;2024;CPRC;59402,4627757429;NA;NA;NA;50403,1747757429;NA;NA;NA
jour;2025-02-15;7_6;7;2023;CPRC;59244,0116629166;NA;NA;NA;52101,0163712499;NA;NA;NA
jour;2025-02-15;7_6;7;2022;CPRC;64121,1568192500;NA;NA;NA;58997,9098400833;NA;NA;NA
jour;2025-02-15;7_6;7;2021;CPRC;62563,3965576612;NA;NA;NA;54281,0718284946;NA;NA;NA
jour;2025-02-15;7_6;7;2020;CPRC;64062,6126326458;NA;NA;NA;57520,8200493125;NA;NA;NA
jour;2025-02-14;7_5;7;2025;CPRC;64451,7500599789;68720,1057741875;71576,0299726667;69556,6297635405;65693,6508516456;63694,7542741875;72210,8638620625;68825,6396142349
jour;2025-02-14;7_5;7;2024;CPRC;63900,0109234582;NA;NA;NA;53926,6861734582;NA;NA;NA
jour;2025-02-14;7_5;7;2023;CPRC;63707,1384059165;NA;NA;NA;57817,3702600832;NA;NA;NA
jour;2025-02-14;7_5;7;2022;CPRC;69112,2130336458;NA;NA;NA;60579,5220128125;NA;NA;NA
jour;2025-02-14;7_5;7;2021;CPRC;67637,8160052968;NA;NA;NA;62296,8514636301;NA;NA;NA
jour;2025-02-14;7_5;7;2020;CPRC;69900,0827336041;NA;NA;NA;63546,7606502708;NA;NA;NA
jour;2025-02-13;7_4;7;2025;CPRC;65152,7083136942;69905,7631258333;72201,5195067917;70543,5230952200;64389,1021678609;63675,6344792292;75266,3160633333;70923,9456334145
jour;2025-02-13;7_4;7;2024;CPRC;64863,5631940485;NA;NA;NA;55055,9196523818;NA;NA;NA
jour;2025-02-13;7_4;7;2023;CPRC;63838,6284435207;NA;NA;NA;60809,6923185208;NA;NA;NA
jour;2025-02-13;7_4;7;2022;CPRC;70293,7757224792;NA;NA;NA;61336,7039308125;NA;NA;NA
jour;2025-02-13;7_4;7;2021;CPRC;68851,2403601414;NA;NA;NA;64843,0807351414;NA;NA;NA
jour;2025-02-13;7_4;7;2020;CPRC;71738,0847961458;NA;NA;NA;67323,2500253125;NA;NA;NA
jour;2025-02-12;7_3;7;2025;CPRC;65656,6249772845;70402,6894043958;71932,7600667917;71083,8541357403;64749,1211022845;63967,3015017708;78083,6900058204;72504,4128197681
jour;2025-02-12;7_3;7;2024;CPRC;65262,3390762776;NA;NA;NA;57475,7670554443;NA;NA;NA
jour;2025-02-12;7_3;7;2023;CPRC;64691,0883869166;NA;NA;NA;62918,2342202499;NA;NA;NA
jour;2025-02-12;7_3;7;2022;CPRC;71192,5494974375;NA;NA;NA;65661,0523516041;NA;NA;NA
jour;2025-02-12;7_3;7;2021;CPRC;68308,5207004489;NA;NA;NA;64277,7811171155;NA;NA;NA
jour;2025-02-12;7_3;7;2020;CPRC;71300,0992882083;NA;NA;NA;66646,7263298750;NA;NA;NA
jour;2025-02-11;7_2;7;2025;CPRC;65562,5208386734;71143,8805736875;71840,5682144949;71605,8584420064;66095,3669220067;66897,4185327917;79151,7846586062;73149,6547232564
jour;2025-02-11;7_2;7;2024;CPRC;65766,6132218957;NA;NA;NA;61234,5528885623;NA;NA;NA
jour;2025-02-11;7_2;7;2023;CPRC;64990,4360354166;NA;NA;NA;64227,7436604166;NA;NA;NA
jour;2025-02-11;7_2;7;2022;CPRC;69895,5193778541;NA;NA;NA;67426,6817111875;NA;NA;NA
jour;2025-02-11;7_2;7;2021;CPRC;69097,2276596582;NA;NA;NA;68524,3832221582;NA;NA;NA
jour;2025-02-11;7_2;7;2020;CPRC;72430,9869659792;NA;NA;NA;65043,9349868125;NA;NA;NA
jour;2025-02-10;7_1;7;2025;CPRC;65185,6458714026;70107,8980760177;71798,2597511602;70773,0134733039;65922,3754339025;68039,3929282500;76543,2834606458;71394,2737371928
jour;2025-02-10;7_1;7;2024;CPRC;64358,2723334721;NA;NA;NA;59634,2436043054;NA;NA;NA
jour;2025-02-10;7_1;7;2023;CPRC;64408,8783002499;NA;NA;NA;64871,7009877499;NA;NA;NA
jour;2025-02-10;7_1;7;2022;CPRC;68454,5195537708;NA;NA;NA;65102,8669079375;NA;NA;NA
jour;2025-02-10;7_1;7;2021;CPRC;68757,8189692029;NA;NA;NA;73146,7763858696;NA;NA;NA
jour;2025-02-10;7_1;7;2020;CPRC;71141,5590704792;NA;NA;NA;61975,3768621458;NA;NA;NA
jour;2025-02-09;6_7;6;2025;CPRC;58820,2707928748;62128,0814292917;64106,9428031386;62949,4557560854;60835,8363345414;59364,4522626250;70639,8138225625;64035,4744609465
jour;2025-02-09;6_7;6;2024;CPRC;58873,7245533263;NA;NA;NA;52747,3415741596;NA;NA;NA
jour;2025-02-09;6_7;6;2023;CPRC;57643,0633917916;NA;NA;NA;58963,4904334583;NA;NA;NA
jour;2025-02-09;6_7;6;2022;CPRC;62406,7978604375;NA;NA;NA;61192,4447354375;NA;NA;NA
jour;2025-02-09;6_7;6;2021;CPRC;63100,0481940671;NA;NA;NA;72564,7573190671;NA;NA;NA
jour;2025-02-09;6_7;6;2020;CPRC;63095,8790768125;NA;NA;NA;57121,5611393125;NA;NA;NA
jour;2025-02-08;6_6;6;2025;CPRC;61189,0416470414;65162,6413107083;66887,2583733333;65894,3911479606;63355,8399595414;62696,8501239174;76380,7963108333;67959,4517937940
jour;2025-02-08;6_6;6;2024;CPRC;60152,7069667568;NA;NA;NA;52919,5361750901;NA;NA;NA
jour;2025-02-08;6_6;6;2023;CPRC;59669,5111967083;NA;NA;NA;62663,2099258749;NA;NA;NA
jour;2025-02-08;6_6;6;2022;CPRC;64540,3682442500;NA;NA;NA;64778,1357234167;NA;NA;NA
jour;2025-02-08;6_6;6;2021;CPRC;65790,7660974413;NA;NA;NA;75743,7171391079;NA;NA;NA
jour;2025-02-08;6_6;6;2020;CPRC;64445,9855736875;NA;NA;NA;60225,1551153542;NA;NA;NA
jour;2025-02-07;6_5;6;2025;CPRC;67484,8124528470;71098,0946201458;74072,7831652500;72015,7887409159;70138,7649736803;67205,3904606667;84640,8969569167;74471,0074666104
jour;2025-02-07;6_5;6;2024;CPRC;65806,1297879235;NA;NA;NA;56444,4007254235;NA;NA;NA
jour;2025-02-07;6_5;6;2023;CPRC;65473,9255218749;NA;NA;NA;68952,6361885416;NA;NA;NA
jour;2025-02-07;6_5;6;2022;CPRC;69256,5582014791;NA;NA;NA;67127,4358681458;NA;NA;NA
jour;2025-02-07;6_5;6;2021;CPRC;71142,5639632794;NA;NA;NA;79380,0697341127;NA;NA;NA
jour;2025-02-07;6_5;6;2020;CPRC;70885,6898546875;NA;NA;NA;68278,3401255208;NA;NA;NA
jour;2025-02-06;6_4;6;2025;CPRC;67173,7708328470;71644,7952145000;74074,3849745833;72670,5920657888;69920,1234161804;70486,5410669583;82157,8754537500;74618,5167289833
jour;2025-02-06;6_4;6;2024;CPRC;66468,6875318471;NA;NA;NA;58027,4815943471;NA;NA;NA
jour;2025-02-06;6_4;6;2023;CPRC;66909,0539178749;NA;NA;NA;71678,2804595416;NA;NA;NA
jour;2025-02-06;6_4;6;2022;CPRC;70021,2708069375;NA;NA;NA;66221,4470777708;NA;NA;NA
jour;2025-02-06;6_4;6;2021;CPRC;71786,5936525821;NA;NA;NA;78838,6321525821;NA;NA;NA
jour;2025-02-06;6_4;6;2020;CPRC;72184,0063497500;NA;NA;NA;68504,4949539166;NA;NA;NA
jour;2025-02-05;6_3;6;2025;CPRC;66609,7708518956;71703,6090818801;73424,6438657292;72764,5501118267;69286,0186435623;70434,0341157292;80996,9647419792;74440,4024486322
jour;2025-02-05;6_3;6;2024;CPRC;66836,0464717151;NA;NA;NA;60228,7485967151;NA;NA;NA
jour;2025-02-05;6_3;6;2023;CPRC;66708,5471132499;NA;NA;NA;70166,7147590832;NA;NA;NA
jour;2025-02-05;6_3;6;2022;CPRC;70441,3038090833;NA;NA;NA;66577,7813715833;NA;NA;NA
jour;2025-02-05;6_3;6;2021;CPRC;71305,2564180948;NA;NA;NA;76301,9699597615;NA;NA;NA
jour;2025-02-05;6_3;6;2020;CPRC;72433,8575428958;NA;NA;NA;66428,1888137292;NA;NA;NA
jour;2025-02-04;6_2;6;2025;CPRC;67433,7500116734;71613,3343860000;73905,2121220417;72402,3817261678;70974,8399075067;67441,2634762083;79201,6220710833;73424,0785282512
jour;2025-02-04;6_2;6;2024;CPRC;66743,9594674860;NA;NA;NA;61943,2880091526;NA;NA;NA
jour;2025-02-04;6_2;6;2023;CPRC;66541,7928528333;NA;NA;NA;67681,2867694999;NA;NA;NA
jour;2025-02-04;6_2;6;2022;CPRC;70612,7523839583;NA;NA;NA;66940,3081756250;NA;NA;NA
jour;2025-02-04;6_2;6;2021;CPRC;71159,0832793676;NA;NA;NA;75196,4522793676;NA;NA;NA
jour;2025-02-04;6_2;6;2020;CPRC;72978,8775380625;NA;NA;NA;63768,3742255625;NA;NA;NA
jour;2025-02-03;6_1;6;2025;CPRC;66958,0833247081;70791,4287326250;73077,3391685625;72090,5613326495;69836,1109913748;65236,3556477292;78345,2462180359;72936,4777250106
jour;2025-02-03;6_1;6;2024;CPRC;65926,7561300693;NA;NA;NA;61211,9764009026;NA;NA;NA
jour;2025-02-03;6_1;6;2023;CPRC;66308,8020311666;NA;NA;NA;65164,0616769999;NA;NA;NA
jour;2025-02-03;6_1;6;2022;CPRC;70246,5747182708;NA;NA;NA;65330,3873016042;NA;NA;NA
jour;2025-02-03;6_1;6;2021;CPRC;70070,9171318834;NA;NA;NA;71372,8499443834;NA;NA;NA
jour;2025-02-03;6_1;6;2020;CPRC;71865,2234167917;NA;NA;NA;58593,4939167917;NA;NA;NA
jour;2025-02-02;5_7;5;2025;CPRC;60506,8333258054;63166,7283722708;65162,0660302801;64155,6926165003;62974,9602008054;56778,3418849167;68884,9954469467;64044,1334637225
jour;2025-02-02;5_7;5;2024;CPRC;59836,6916595207;NA;NA;NA;54243,9326386873;NA;NA;NA
jour;2025-02-02;5_7;5;2023;CPRC;59538,7875874999;NA;NA;NA;56114,0576291666;NA;NA;NA
jour;2025-02-02;5_7;5;2022;CPRC;64709,2866682708;NA;NA;NA;62010,2391474375;NA;NA;NA
jour;2025-02-02;5_7;5;2021;CPRC;62936,6842119918;NA;NA;NA;59431,2653369918;NA;NA;NA
jour;2025-02-02;5_7;5;2020;CPRC;64472,3883160000;NA;NA;NA;52728,4643160000;NA;NA;NA
jour;2025-02-01;5_6;5;2025;CPRC;61933,2917178470;65654,5060876875;67209,3844887500;66480,2164539720;62920,8913428470;58621,6166554167;69501,3111176440;65528,1633775832
jour;2025-02-01;5_6;5;2024;CPRC;61289,2632630554;NA;NA;NA;55551,1583672221;NA;NA;NA
jour;2025-02-01;5_6;5;2023;CPRC;61366,7822890416;NA;NA;NA;58011,1519973749;NA;NA;NA
jour;2025-02-01;5_6;5;2022;CPRC;65447,4774542500;NA;NA;NA;62529,0775792500;NA;NA;NA
jour;2025-02-01;5_6;5;2021;CPRC;64681,7033789552;NA;NA;NA;57443,9415039552;NA;NA;NA
jour;2025-02-01;5_6;5;2020;CPRC;66131,2973340417;NA;NA;NA;55745,0635423750;NA;NA;NA
jour;2025-01-31;5_5;5;2025;CPRC;68225,6875056318;70862,8323059741;72910,0238112292;72294,4179381286;66898,8409222984;65208,8943793750;74916,2774570625;71056,4178166009
jour;2025-01-31;5_5;5;2024;CPRC;66306,8873533471;NA;NA;NA;60319,9372075137;NA;NA;NA
jour;2025-01-31;5_5;5;2023;CPRC;67138,6528746666;NA;NA;NA;64421,7699371666;NA;NA;NA
jour;2025-01-31;5_5;5;2022;CPRC;70574,1882534792;NA;NA;NA;66922,3162951458;NA;NA;NA
jour;2025-01-31;5_5;5;2021;CPRC;69555,1521280739;NA;NA;NA;61503,3424197405;NA;NA;NA
jour;2025-01-31;5_5;5;2020;CPRC;71019,0424966875;NA;NA;NA;61886,8442466875;NA;NA;NA
jour;2025-01-30;5_4;5;2025;CPRC;68514,7500183401;72076,5412797708;75099,2862575833;73445,1348908836;64219,5854975068;65952,6784520417;78453,6253394365;71840,2069776891
jour;2025-01-30;5_4;5;2024;CPRC;66688,9026464026;NA;NA;NA;60415,4945839026;NA;NA;NA
jour;2025-01-30;5_4;5;2023;CPRC;67662,3286090624;NA;NA;NA;65848,0331298957;NA;NA;NA
jour;2025-01-30;5_4;5;2022;CPRC;71325,5459363542;NA;NA;NA;67961,5427071875;NA;NA;NA
jour;2025-01-30;5_4;5;2021;CPRC;71083,6186268659;NA;NA;NA;63033,2131893659;NA;NA;NA
jour;2025-01-30;5_4;5;2020;CPRC;72759,2413619167;NA;NA;NA;67516,6847369167;NA;NA;NA
jour;2025-01-29;5_3;5;2025;CPRC;69331,7708781943;72112,1921512083;73905,1751557917;73295,4421253714;64014,4963573609;66218,5724637083;77440,1629026672;70951,5883545381
jour;2025-01-29;5_3;5;2024;CPRC;66999,9754757568;NA;NA;NA;60949,2368299235;NA;NA;NA
jour;2025-01-29;5_3;5;2023;CPRC;66897,0016030832;NA;NA;NA;66397,4798947499;NA;NA;NA
jour;2025-01-29;5_3;5;2022;CPRC;71640,1247134166;NA;NA;NA;67642,8192134166;NA;NA;NA
jour;2025-01-29;5_3;5;2021;CPRC;72241,8290244254;NA;NA;NA;61786,8588994254;NA;NA;NA
jour;2025-01-29;5_3;5;2020;CPRC;72791,5868625416;NA;NA;NA;68535,0363208750;NA;NA;NA
jour;2025-01-28;5_2;5;2025;CPRC;69761,1458632359;72021,6996738750;73828,0265536042;73228,0947539656;63647,4881965693;63241,2553728333;76892,2023861635;70217,6905247990
jour;2025-01-28;5_2;5;2024;CPRC;66960,7395972985;NA;NA;NA;59733,9355556318;NA;NA;NA
jour;2025-01-28;5_2;5;2023;CPRC;65630,7432890416;NA;NA;NA;67598,9853932082;NA;NA;NA
jour;2025-01-28;5_2;5;2022;CPRC;73184,9197975208;NA;NA;NA;72247,9595891875;NA;NA;NA
jour;2025-01-28;5_2;5;2021;CPRC;71738,5897110493;NA;NA;NA;62151,0049193826;NA;NA;NA
jour;2025-01-28;5_2;5;2020;CPRC;73302,1509548542;NA;NA;NA;69411,3085381875;NA;NA;NA
jour;2025-01-27;5_1;5;2025;CPRC;68025,0000214651;71714,0946465208;73513,8404681250;72725,4307277433;61380,8612506318;62036,3558222917;74810,2694895208;69593,8732589933
jour;2025-01-27;5_1;5;2024;CPRC;66362,2632338541;NA;NA;NA;59992,2074005207;NA;NA;NA
jour;2025-01-27;5_1;5;2023;CPRC;66530,7868375832;NA;NA;NA;70867,9372750832;NA;NA;NA
jour;2025-01-27;5_1;5;2022;CPRC;71749,7668235417;NA;NA;NA;70446,0866568750;NA;NA;NA
jour;2025-01-27;5_1;5;2021;CPRC;70741,1977979211;NA;NA;NA;63531,6667770878;NA;NA;NA
jour;2025-01-27;5_1;5;2020;CPRC;71468,0711507917;NA;NA;NA;68415,7333591250;NA;NA;NA
jour;2025-01-26;4_7;4;2025;CPRC;62494,6667116526;63914,6941167500;65550,9332112292;64738,3795553813;58707,2510033193;56742,4757945625;69080,7548302708;62704,7023609368
jour;2025-01-26;4_7;4;2024;CPRC;60589,4613145207;NA;NA;NA;56618,2701895207;NA;NA;NA
jour;2025-01-26;4_7;4;2023;CPRC;60336,9485827499;NA;NA;NA;66124,4392910832;NA;NA;NA
jour;2025-01-26;4_7;4;2022;CPRC;63592,1870228333;NA;NA;NA;62472,6924811667;NA;NA;NA
jour;2025-01-26;4_7;4;2021;CPRC;63840,0767178391;NA;NA;NA;57311,4010720058;NA;NA;NA
jour;2025-01-26;4_7;4;2020;CPRC;63510,1684601875;NA;NA;NA;61901,6654185208;NA;NA;NA
jour;2025-01-25;4_6;4;2025;CPRC;62999,8333004582;66596,3635773542;67927,1289219433;67198,7716394283;56918,8496754582;61443,1220102083;72823,9724162292;66414,7455456783
jour;2025-01-25;4_6;4;2024;CPRC;62261,7709727221;NA;NA;NA;57219,4203685554;NA;NA;NA
jour;2025-01-25;4_6;4;2023;CPRC;62359,2795058749;NA;NA;NA;67659,3100892082;NA;NA;NA
jour;2025-01-25;4_6;4;2022;CPRC;66622,8432986041;NA;NA;NA;67459,5689027708;NA;NA;NA
jour;2025-01-25;4_6;4;2021;CPRC;66156,1706017650;NA;NA;NA;58763,6568309316;NA;NA;NA
jour;2025-01-25;4_6;4;2020;CPRC;66282,6218692917;NA;NA;NA;66774,3400984583;NA;NA;NA
jour;2025-01-24;4_5;4;2025;CPRC;69092,2082841457;73239,9564778750;73780,1732910814;73432,4883760564;65528,7041591457;66869,9642695417;79860,8568805833;73544,2454107786
jour;2025-01-24;4_5;4;2024;CPRC;67121,4905286387;NA;NA;NA;58246,7609244721;NA;NA;NA
jour;2025-01-24;4_5;4;2023;CPRC;67486,1175423332;NA;NA;NA;72322,4458339999;NA;NA;NA
jour;2025-01-24;4_5;4;2022;CPRC;71867,4854992917;NA;NA;NA;74651,8031034583;NA;NA;NA
jour;2025-01-24;4_5;4;2021;CPRC;71539,3597331283;NA;NA;NA;63012,5698581283;NA;NA;NA
jour;2025-01-24;4_5;4;2020;CPRC;72405,2086877500;NA;NA;NA;73422,9092085833;NA;NA;NA
jour;2025-01-23;4_4;4;2025;CPRC;67976,2291502845;73596,5416213125;74492,1723705443;74011,6892163426;66397,1093377845;65203,9738154277;85019,9330239167;74434,6726989814
jour;2025-01-23;4_4;4;2024;CPRC;67677,5925604027;NA;NA;NA;58360,0864562360;NA;NA;NA
jour;2025-01-23;4_4;4;2023;CPRC;68477,8615380207;NA;NA;NA;74542,0876005207;NA;NA;NA
jour;2025-01-23;4_4;4;2022;CPRC;72927,7319909792;NA;NA;NA;77842,8760118125;NA;NA;NA
jour;2025-01-23;4_4;4;2021;CPRC;72074,7683284901;NA;NA;NA;66442,3555576568;NA;NA;NA
jour;2025-01-23;4_4;4;2020;CPRC;73981,7142227083;NA;NA;NA;75325,1213477083;NA;NA;NA
jour;2025-01-22;4_3;4;2025;CPRC;68633,5208501317;73262,8243261961;74713,5731432040;73843,9513975597;68957,6652251317;63807,3068098707;85361,5253215833;74148,7281336709
jour;2025-01-22;4_3;4;2024;CPRC;68361,7676024027;NA;NA;NA;59609,9264357360;NA;NA;NA
jour;2025-01-22;4_3;4;2023;CPRC;69637,6959317289;NA;NA;NA;75552,7957233956;NA;NA;NA
jour;2025-01-22;4_3;4;2022;CPRC;73351,0862169791;NA;NA;NA;78748,2936961458;NA;NA;NA
jour;2025-01-22;4_3;4;2021;CPRC;72614,4741221900;NA;NA;NA;73285,8494138567;NA;NA;NA
jour;2025-01-22;4_3;4;2020;CPRC;74837,4963414166;NA;NA;NA;75749,9197164167;NA;NA;NA
